"","Sl1","Sl2","Sl3","Ctr1","Ctr2","Ctr3"
"PITA_19277",9.13674509713465,7.75487316084663,8.68995939061167,8.1591804367533,7.89563051747793,27.6040126167104
"PITA_43071",13.184670140169,11.6801793286826,14.651675716729,11.6041677322714,13.1264857353071,10.6556522866937
"PITA_43120",3.99009754241956,1.62756597202954,7.0732227598002,4.80485070164361,2.36868915524338,1.25854160866461
"PITA_19387",79.6284683465469,89.0374325874984,84.7776270781767,68.1744854270942,77.8706559786261,104.794564614806
"PITA_38886",8.61629759160167,5.64861131469076,5.86067028669159,4.26090533919339,4.34259678461286,6.7122219128779
"PITA_15089",32.4990553455043,33.1257544895424,39.1048172577525,37.4415724486568,35.4316419471822,33.4772067904785
"PITA_43425",199.851842124667,237.528892741488,238.872837202395,248.583030639751,196.601199885201,249.86246070688
"PITA_26651",8.90543509467555,6.12730718881709,5.65857820784016,7.61523507430308,4.93476907342371,6.12490249550109
"PITA_19182",45.5102429838289,25.5623596783463,44.5613033867413,38.9827509755991,39.6755433503266,35.6586789121639
"PITA_22837",1.38786001475463,0,2.52615098564293,2.62906925184273,4.63868292901829,1.76195825213045
"PITA_24393",57.8853281153911,67.4961182518133,56.9899662361045,44.4222046001013,49.4463861157056,67.6256357722449
"PITA_06390",0.693930007377315,1.43608762237901,0.303138118277151,1.8131512081674,0.888258433216268,1.25854160866461
"PITA_04421",30.4172653233723,61.8475069371225,41.5299222039697,67.4492249438273,56.6511489629042,67.0383163548681
"PITA_02148",91.251795970117,101.004829440657,76.6939439241193,73.2513088099629,82.7067296705814,108.5701894408
"PITA_27922",4.97316505287076,8.90374325874984,8.28577523290881,8.61246823879515,10.3630150541898,10.2361384171388
"PITA_17693",19.2565577047205,41.2635843496901,27.3834766843693,20.7605813335167,0,24.8352210776482
"PITA_45756",5.37795755717419,1.05313092307794,1.11150643368289,8.1591804367533,13.9160487870549,5.4536803042133
"PITA_45207",12.8377051364803,2.87217524475801,19.7039776880148,11.513510171863,6.90867670279319,1.34244438257558
"PITA_40230",15.8447351684487,11.2014834545562,14.1464455196004,12.2387706551299,13.2251811167755,12.0819994431802
"PITA_26337",7.92236758422435,3.15939276923381,5.45648612898873,12.6920584571718,15.6925656534874,4.36294424337064
"PITA_43098",1152.50208725249,1169.16680296616,1138.78886432783,1162.41123955612,992.776842191382,1255.26940048208
"PITA_14486",3.87444254119001,2.77643606993275,3.43556534047438,4.62353558082687,5.13215983636066,2.85269431297311
"PITA_38668",4.27923504549345,6.31878553846763,5.96171632611731,5.62076874531894,9.47475662097352,3.77562482599382
"PITA_15610",2.37092752520583,17.1373122937228,4.34497969530584,16.4996759943233,7.40215361013556,8.9775968084742
"PITA_26936",2.66006502827971,3.63808864336015,2.02092078851434,2.44775413102599,2.76347068111728,6.88002746069985
"PITA_15789",4.74185505041166,2.01052267133061,4.24393365588012,0,11.1525781059376,0
"PITA_02801",106.749566134877,90.3777810350521,108.422400303795,95.2810959891969,100.27450757197,96.6559955454418
"PITA_12799",3.23834003442747,2.10626184615588,1.91987474908863,3.08235705388458,1.08564919615322,2.18147212168532
"PITA_19917",23.9984127551322,28.7217524475801,3.33451930104867,23.6616232665846,9.67214738391047,17.7034852952155
"PITA_21911",0.173482501844329,0.67017422377687,1.01046039425717,0.9065756040837,1.08564919615322,1.09073606084266
"PITA_04896",20.2396252151717,6.51026388811816,21.0175762005492,14.0519218632973,10.8564919615322,6.88002746069985
"PITA_01862",19.4878677071796,32.6470586154161,26.4740623295379,46.9606162915357,26.0555807076772,38.8469843207809
